Subject,MID,MutationOperator,OperatorBefore,OperatorAfter,Class,Method,Line,CharOffset,OriginalCode,MutatedCode,EquiManualBin
Chart-1f,78520,ROR,"==(int,int)","FALSE(int,int)",org.jfree.chart.renderer.category.WaterfallBarRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.category.CategoryItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.CategoryPlot,org.jfree.chart.axis.CategoryAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.category.CategoryDataset,int,int,boolean,int)",400,15293,column == categoryCount - 1,false,False
Chart-1f,78604,ROR,"<(double,double)","<=(double,double)",org.jfree.chart.renderer.category.WaterfallBarRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.category.CategoryItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.CategoryPlot,org.jfree.chart.axis.CategoryAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.category.CategoryDataset,int,int,boolean,int)",438,16789,valDiff < 0.0,valDiff <= 0.0,False
Chart-1f,78755,ROR,"==(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",org.jfree.chart.renderer.xy.CandlestickRenderer,setVolumePaint(java.awt.Paint),526,18642,paint == null,false,False
Chart-1f,79047,AOR,"/(double,double)","*(double,double)",org.jfree.chart.renderer.xy.CandlestickRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",836,30527,stickWidth / 2,stickWidth * 2,False
Chart-1f,79369,AOR,"*(double,double)","/(double,double)",org.jfree.chart.renderer.xy.ClusteredXYBarRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",283,11422,seriesBarWidth * series,seriesBarWidth / series,False
Chart-1f,79379,AOR,"-(double,double)","%(double,double)",org.jfree.chart.renderer.xy.ClusteredXYBarRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",286,11583,barX1 - barX0,barX1 % barX0,False
Chart-1f,79584,LVR,0,POS,org.jfree.chart.renderer.xy.CyclicXYItemRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",189,7208,0,1,False
Chart-1f,79658,COR,"&&(boolean,boolean)","||(boolean,boolean)",org.jfree.chart.renderer.xy.CyclicXYItemRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",189,7205,(x[0] != x[1]) && ((xcycleBound >= x[0]) && (xcycleBound <= x[1]) || (xcycleBound >= x[1]) && (xcycleBound <= x[0])),(x[0] != x[1]) || ((xcycleBound >= x[0]) && (xcycleBound <= x[1]) || (xcycleBound >= x[1]) && (xcycleBound <= x[0])),False
Chart-1f,79948,COR,"&&(boolean,boolean)","LHS(boolean,boolean)",org.jfree.chart.renderer.xy.CyclicXYItemRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",224,8835,(ycycleBound >= y[1]) && (ycycleBound <= y[2]),(ycycleBound >= y[1]),False
Chart-1f,80010,LVR,0,POS,org.jfree.chart.renderer.xy.CyclicXYItemRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",230,9149,0,1,False
Chart-1f,80956,LVR,POS,0,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer,"<init>(boolean,boolean)",192,7591,7.0,0.0,False
Chart-1f,81090,LVR,0,NEG,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer,isLinePass(int),806,26887,0,-1,False
Chart-1f,82678,STD,<CALL>,<NO-OP>,org.jfree.chart.renderer.xy.StackedXYAreaRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",556,21030,g2.setPaint(seriesPaint);,<NO-OP>,False
Chart-1f,82811,STD,<ASSIGN>,<NO-OP>,org.jfree.chart.renderer.xy.XYAreaRenderer,"<init>(int,org.jfree.chart.labels.XYToolTipGenerator,org.jfree.chart.urls.XYURLGenerator)",255,9969,this.plotShapes = true;,<NO-OP>,False
Chart-1f,82843,LVR,POS,0,org.jfree.chart.renderer.xy.XYAreaRenderer,"<init>(int,org.jfree.chart.labels.XYToolTipGenerator,org.jfree.chart.urls.XYURLGenerator)",268,10376,3.0F,0.0F,False
Chart-1f,82943,EVR,<METHOD_INVOCATION(double)>,<DEFAULT>,org.jfree.chart.renderer.xy.XYAreaRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",507,18604,"rangeAxis.valueToJava2D(y1, dataArea, plot.getRangeAxisEdge())",0.0,False
Chart-1f,83109,LVR,POS,NEG,org.jfree.chart.renderer.xy.XYAreaRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",557,20971,2.0,-2.0,False
Chart-1f,83231,COR,"&&(boolean,boolean)","==(boolean,boolean)",org.jfree.chart.renderer.xy.XYAreaRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",618,23526,getPlotArea() && item > 0 && item == (itemCount - 1),(getPlotArea() && item > 0) == (item == (itemCount - 1)),False
Chart-1f,83252,COR,<METHOD_INVOCATION(boolean)>,FALSE,org.jfree.chart.renderer.xy.XYAreaRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",641,24481,isOutline(),false,False
Chart-1f,83771,LVR,FALSE,TRUE,org.jfree.chart.renderer.xy.StackedXYAreaRenderer2,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",445,17881,false,true,False
Chart-1f,84189,AOR,"/(double,double)","-(double,double)",org.jfree.chart.renderer.xy.XYAreaRenderer2,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",340,13646,(transX0 + transX1) / 2.0,(transX0 + transX1) - 2.0,False
Chart-1f,84222,AOR,"/(double,double)","-(double,double)",org.jfree.chart.renderer.xy.XYAreaRenderer2,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",345,13933,(transX1 + transX2) / 2.0,(transX1 + transX2) - 2.0,False
Chart-1f,84541,ROR,"==(int,int)","<(int,int)",org.jfree.chart.renderer.xy.StackedXYBarRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",365,13955,pass == 0,pass < 0,False
Chart-1f,84574,ROR,"==(int,int)",">(int,int)",org.jfree.chart.renderer.xy.StackedXYBarRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",385,14765,pass == 2,pass > 2,False
Chart-1f,84661,LVR,0,POS,org.jfree.chart.renderer.xy.StandardXYBarPainter,"paintBarShadow(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYBarRenderer,int,int,boolean,java.awt.geom.RectangularShape,org.jfree.chart.util.RectangleEdge,boolean)",137,4871,0,1,False
Chart-1f,85091,LVR,FALSE,TRUE,org.jfree.chart.renderer.xy.VectorRenderer,equals(java.lang.Object),327,12466,false,true,False
Chart-1f,85333,AOR,"/(double,double)","-(double,double)",org.jfree.chart.renderer.xy.XYBlockRenderer,updateOffsets(),247,7964,-this.blockWidth / 2.0,-this.blockWidth - 2.0,False
Chart-1f,85420,AOR,"+(double,double)","%(double,double)",org.jfree.chart.renderer.xy.XYBlockRenderer,findDomainBounds(org.jfree.data.xy.XYDataset),298,9897,r.getLowerBound() + this.xOffset,r.getLowerBound() % this.xOffset,False
Chart-1f,85511,LVR,0,NEG,org.jfree.chart.renderer.xy.XYBlockRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",387,13313,0.0,-1.0,False
Chart-1f,85925,AOR,"*(double,double)","/(double,double)",org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer,"drawVerticalItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",562,21811,dataAreaX / itemCount * 4.5,dataAreaX / itemCount / 4.5,False
Chart-1f,85961,AOR,"/(double,double)","*(double,double)",org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer,"drawVerticalItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",580,22404,width / 2,width * 2,False
Chart-1f,86977,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",org.jfree.chart.renderer.xy.XYDifferenceRenderer,"drawItemPass0(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean)",551,21198,(l_x1 < l_x3) && (l_x3 < l_x2),(l_x3 < l_x2),False
Chart-1f,88129,ROR,"<(int,int)","<=(int,int)",org.jfree.chart.renderer.xy.XYDotRenderer,setDotHeight(int),170,5701,h < 1,h <= 1,False
Chart-1f,88202,ROR,"==(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",org.jfree.chart.renderer.xy.XYDotRenderer,"getLegendItem(int,int)",279,9744,plot == null,false,False
Chart-1f,88438,AOR,"-(double,double)","/(double,double)",org.jfree.chart.renderer.xy.XYErrorRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",375,13053,xx - adj,xx / adj,False
Chart-1f,88561,COR,"||(boolean,boolean)","LHS(boolean,boolean)",org.jfree.chart.renderer.xy.XYLine3DRenderer,isLinePass(int),176,5292,pass == 0 || pass == 1,pass == 0,False
Chart-1f,88767,ROR,"==(int,int)","TRUE(int,int)",org.jfree.chart.renderer.xy.XYShapeRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",448,14970,pass == 1,true,False
Chart-1f,89432,EVR,<METHOD_INVOCATION(double)>,<DEFAULT>,org.jfree.chart.renderer.xy.XYStepAreaRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",371,12742,"rangeAxis.valueToJava2D(y, dataArea, plot.getRangeAxisEdge())",0.0,False
Chart-1f,89598,LVR,POS,0,org.jfree.chart.renderer.xy.XYStepAreaRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",479,17141,1,0,False
Chart-1f,89716,ROR,">(double,double)","<=(double,double)",org.jfree.chart.renderer.xy.XYStepAreaRenderer,"restrictValueToDataArea(double,org.jfree.chart.plot.XYPlot,java.awt.geom.Rectangle2D)",602,21612,value > max,value <= max,False
Chart-1f,89745,ROR,">(double,double)",">=(double,double)",org.jfree.chart.renderer.xy.XYStepRenderer,setStepPoint(double),171,6869,stepPoint > 1.0,stepPoint >= 1.0,False
Chart-1f,89848,ROR,"==(double,double)","TRUE(double,double)",org.jfree.chart.renderer.xy.XYStepRenderer,"drawItem(java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.data.xy.XYDataset,int,int,boolean,int)",251,10372,transY0 == transY1,true,False
Chart-1f,90437,ROR,"==(int,int)",">(int,int)",org.jfree.chart.text.TextUtilities,"createTextBlock(java.lang.String,java.awt.Font,java.awt.Paint,float,int,org.jfree.chart.text.TextMeasurer)",204,7272,text.charAt(current) == '\n',text.charAt(current) > '\n',False
Chart-1f,90529,STD,<RETURN>,<NO-OP>,org.jfree.chart.text.TextUtilities,"nextLineBreak(java.lang.String,int,float,java.text.BreakIterator,org.jfree.chart.text.TextMeasurer)",256,9184,return end;,<NO-OP>,False
Chart-1f,90764,COR,"||(boolean,boolean)","FALSE(boolean,boolean)",org.jfree.chart.text.TextUtilities,"deriveTextBoundsAnchorOffsets(java.awt.Graphics2D,java.lang.String,org.jfree.chart.text.TextAnchor,java.awt.geom.Rectangle2D)",397,14429,anchor == TextAnchor.HALF_ASCENT_LEFT || anchor == TextAnchor.HALF_ASCENT_CENTER || anchor == TextAnchor.HALF_ASCENT_RIGHT,false,False
Chart-1f,91008,AOR,"+(float,float)","/(float,float)",org.jfree.chart.text.TextUtilities,"calculateRotatedStringBounds(java.lang.String,java.awt.Graphics2D,float,float,org.jfree.chart.text.TextAnchor,double,org.jfree.chart.text.TextAnchor)",586,21326,x + textAdj[0] + rotateAdj[0],(x + textAdj[0]) / rotateAdj[0],False
Chart-1f,91593,COR,"||(boolean,boolean)","&&(boolean,boolean)",org.jfree.chart.text.TextUtilities,"deriveRotationAnchorOffsets(java.awt.Graphics2D,java.lang.String,org.jfree.chart.text.TextAnchor)",762,27305,anchor == TextAnchor.BOTTOM_LEFT || anchor == TextAnchor.BOTTOM_CENTER || anchor == TextAnchor.BOTTOM_RIGHT,(anchor == TextAnchor.BOTTOM_LEFT || anchor == TextAnchor.BOTTOM_CENTER) && anchor == TextAnchor.BOTTOM_RIGHT,False
Chart-1f,91619,COR,"||(boolean,boolean)","RHS(boolean,boolean)",org.jfree.chart.text.TextUtilities,"calculateRotatedStringBounds(java.lang.String,java.awt.Graphics2D,float,float,double,float,float)",794,28450,"(text == null) || (text.equals(""""))","(text.equals(""""))",False
Chart-1f,92081,ROR,"!=(java.lang.Object,java.lang.Object)","==(java.lang.Object,java.lang.Object)",org.jfree.chart.title.LegendGraphic,arrangeNN(java.awt.Graphics2D),573,16592,this.shape != null,this.shape == null,False
Chart-1f,92082,ROR,"!=(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",org.jfree.chart.title.LegendGraphic,arrangeNN(java.awt.Graphics2D),573,16603,this.shape != null,false,False
Chart-1f,92221,STD,<ASSIGN>,<NO-OP>,org.jfree.chart.title.LegendItemBlockContainer,setURLText(java.lang.String),166,4590,this.urlText = text;,<NO-OP>,False
Chart-1f,92503,STD,<CALL>,<NO-OP>,org.jfree.chart.title.PaintScaleLegend,"draw(java.awt.Graphics2D,java.awt.geom.Rectangle2D,java.lang.Object)",564,19116,g2.setPaint(p);,<NO-OP>,False
Chart-1f,93103,STD,<ASSIGN>,<NO-OP>,org.jfree.chart.ui.LCBLayout,preferredLayoutSize(java.awt.Container),111,3782,this.rowHeight[r] = d.height;,<NO-OP>,False
Chart-1f,93148,AOR,"+(int,int)","-(int,int)",org.jfree.chart.ui.LCBLayout,preferredLayoutSize(java.awt.Container),119,4073,this.colWidth[0] + this.labelGap + this.colWidth[1] + this.buttonGap + this.colWidth[2],this.colWidth[0] + this.labelGap + this.colWidth[1] + this.buttonGap - this.colWidth[2],False
Chart-1f,93465,AOR,"+(int,int)","%(int,int)",org.jfree.chart.ui.LCBLayout,layoutContainer(java.awt.Container),212,7983,y + adjust,y % adjust,False
Chart-1f,93610,ROR,"<(int,int)",">=(int,int)",org.jfree.chart.urls.CustomCategoryURLGenerator,equals(java.lang.Object),165,5056,item < urlCount,item >= urlCount,False
Chart-1f,94986,LVR,POS,NEG,org.jfree.chart.util.HashUtilities,"hashCode(int,double)",152,4793,32,-32,True
Chart-1f,95944,AOR,"-(int,int)","+(int,int)",org.jfree.chart.util.RefineryUtilities,"positionFrameOnScreen(java.awt.Window,double,double)",176,6866,s.height - f.height,s.height + f.height,False
Chart-1f,96363,AOR,"*(int,int)","/(int,int)",org.jfree.chart.util.RelativeDateFormat,hashCode(),574,16747,37 * result,37 / result,False
Chart-1f,97283,STD,<CALL>,<NO-OP>,org.jfree.chart.util.ShapeUtilities,createDiamond(float),455,15349,"p0.lineTo(0.0F, s);",<NO-OP>,False
Chart-1f,97333,AOR,"-(float,float)","%(float,float)",org.jfree.chart.util.ShapeUtilities,"createLineRegion(java.awt.geom.Line2D,float)",510,17051,x2 - x1,x2 % x1,False
Chart-1f,97361,AOR,"+(float,float)","/(float,float)",org.jfree.chart.util.ShapeUtilities,"createLineRegion(java.awt.geom.Line2D,float)",514,17245,x1 + dx,x1 / dx,False
Chart-1f,97770,ROR,"==(int,int)","FALSE(int,int)",org.jfree.chart.util.ShapeUtilities,"clipLine(java.awt.geom.Line2D,java.awt.geom.Rectangle2D)",663,22185,(f1 & Rectangle2D.OUT_BOTTOM) == Rectangle2D.OUT_BOTTOM,false,False
Chart-1f,98016,AOR,"-(double,double)","/(double,double)",org.jfree.chart.util.ShapeUtilities,"clipLine(java.awt.geom.Line2D,java.awt.geom.Rectangle2D)",695,23586,minY - y2,minY / y2,False
Chart-1f,98186,STD,<CALL>,<NO-OP>,org.jfree.data.ComparableObjectSeries,setMaximumItemCount(int),167,5988,fireSeriesChanged();,<NO-OP>,False
Chart-1f,98342,ROR,"==(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",org.jfree.data.ComparableObjectSeries,equals(java.lang.Object),398,13708,obj == this,false,True
Chart-1f,98347,STD,<RETURN>,<NO-OP>,org.jfree.data.ComparableObjectSeries,equals(java.lang.Object),402,13826,return false;,<NO-OP>,False
Chart-1f,98942,AOR,"+(int,int)","*(int,int)",org.jfree.data.DefaultKeyedValue,hashCode(),148,4572,29 * result + (this.value != null ? this.value.hashCode() : 0),29 * result * (this.value != null ? this.value.hashCode() : 0),False
